"loc","model","subset.data","smooth.interval","lhs.row","loglik","se","Vnwp_wane_rate","Vap_wane_rate","rec_rate","Vnwp_fail_rate","Vnwp_symptom_rate","Vap_fail_rate","Vap_symptom_rate","beta0","beta1","beta_mod_Anwp","beta_mod_Aap","rho","sigmaSE","lag","S_0","I_0","Vnwp_0","Vap_0","Anwp_0","Aap_0"
"US","Vn.equal.Vwp","all","two.weeks",1824,-6034.31790014433,6.25990690098926,0.05563173092727,0.0100160721229575,0.0375158183429175,0.0641766129921605,0.229041831725626,0.190461094319444,0.0279139729036338,0.0389089863526489,0.0303225633731288,0.0305671162257508,0.729035452845251,0.000125033713447579,0.911414590105455,0.999016766009657,0.000288510399074851,0.0483667572412528,0.0029280065250437,0.948163269818892,6.51011873503114e-06,0.000246945897001543
"US","Vn.equal.Vwp","all","two.weeks",1179,-5884.09903620536,6.98416924252409,0.000498252471502561,0.0134076390743001,0.0256867795332798,0.0250359118003757,0.438884479063701,0.0231588532557222,0.831541796276592,0.0276978868277783,0.10474331225085,0.00611096241298877,0.00393240339290604,0.474952316002989,1.09550200876107,0.247475821784228,0.000765718491447251,2.66698670118189e-07,5.14165938188714e-05,0.998021070387252,0.000926443737121315,0.000235084091690904
"US","Vn.equal.Vwp","all","two.weeks",878,-5923.22083687068,7.33931114224519,7.3790903209722e-06,0.0104875130781973,0.0343832736353905,0.00548636522426337,0.286098798956511,0.00794595804918753,0.132286888768026,0.0380656650059512,0.201493155676774,0.00583311112357133,0.92192320939869,0.0487182073536726,1.04796082211769,0.371370291059443,0.000812778968463332,0.000108135699907095,0.000583240026368218,0.998296453242717,4.11274866571893e-05,0.000158264575886958
"US","Vn.equal.Vwp","all","two.weeks",670,-5844.47706763753,7.66806147250211,0.176042855199035,0.00889968802911832,0.0385060844066472,0.357193972292405,0.305767484886384,0.0956070350249679,0.0246584263679804,0.0371761771154076,0.108173307310922,0.0492061939255323,0.0276716603729875,0.997399796393191,1.05584301410061,0.328085904883374,0.00072996002334598,2.93926274991223e-07,0.0380729460573159,0.961138431778956,5.51628879572691e-05,3.20532614984442e-06
"US","Vn.equal.Vwp","all","two.weeks",698,-5851.41917069985,6.0383203752376,0.00929286730424535,0.244854255171236,0.051829021997654,0.0599321219232681,0.967209268241932,0.975395102719687,0.4394241317581,0.0563565008494279,0.0663647513936356,0.122518705815684,0.570807711326245,0.000453882486750464,1.08442273432234,0.179846085568495,0.00043226410207029,0.00192250530232586,0.985176627817978,0.000123827333069837,0.00229109798998973,0.0100536774545666
"US","Vn.equal.Vwp","all","two.weeks",1960,-5899.97692117524,11.9193722630367,3.36686683985956e-05,0.000190567812967078,0.0482795025966386,0.578135966537241,0.00351032982398185,0.0201573602324106,0.183294433719188,0.0749172834943487,0.0271465664427288,0.977988135518894,0.000180026859028724,0.0789282754406244,1.00963937334458,0.352268838396767,7.19964873967685e-06,0.00320148671473959,0.00121833267341346,9.08044619372266e-06,0.000188244397350358,0.995375656119563
"US","Vn.equal.Vwp","all","two.weeks",41,-5937.97230995493,15.2637718820029,0.000199421693882016,0.933762621725867,0.0484122175320944,0.00743392878200618,0.182421350642049,0.000334134928908469,0.744964240055029,0.0500128814045208,0.00242742686319908,0.666029919391374,0.714165001700705,0.0227189338325371,0.899097927452268,0.998432528774473,0.000800984972866246,9.88431255089989e-07,0.00082763086448923,0.998353806174944,1.64172382237444e-05,1.72318221574885e-07
"US","Vn.equal.Vwp","all","two.weeks",1077,-5896.61676173577,0.644007161098923,0.00971563914972119,0.0454419478759067,0.0176310888133232,0.0447894991677031,0.748428379180852,0.175063132555319,0.188980202796193,0.0187266875054272,0.209399495874788,0.328195166644237,0.642175572547855,0.000994782357343267,1.0918281123057,0.306934672362085,0.00137893284449714,4.18991624028563e-05,0.99219244190203,4.18263160802935e-05,0.000943443306831583,0.0054014564681584
"US","Vn.equal.Vwp","all","two.weeks",1031,-6109.30417807647,45.3784757886671,0.196774529272398,0.119592218453451,0.0509218477696716,0.0369249325278005,0.986183017221222,0.00386660284959278,0.207997562238142,0.0515411086067983,0.0393499510041315,0.758106537118355,0.00155033221097364,0.0011840518747118,0.771346865878341,0.996810618801886,7.50797244114431e-05,7.76216939590471e-07,0.787593140325736,0.209502906823921,0.000654778846047149,0.00217331806294477
"US","Vn.equal.Vwp","all","two.weeks",657,-5933.76286335713,5.72478868946767,1.09528754245623e-05,0.028219264096998,0.0975230777569833,0.0910681935941977,0.318620160533102,0.920183443397514,0.995408711070331,1.19799599217462,0.00170614507425047,0.788835483273553,0.950829027342129,0.000188487109291408,0.817198043750041,0.181771418204405,0.00804418167706445,0.000679636305610516,0.991259988051209,2.63744457079241e-06,9.03920749905525e-06,4.5173140459418e-06
